intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2000,1.0354769950664698e-06,0.055555555555555566,1.0354769950664698e-06,1.155619903406685e-06,3.5,3.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902984795.1 freshwater metagenome, UFOv-RE-14apr17-C817",6669ba79f4d54ea62e8e5f7522ed05fc,0.055555555555555566,2000,20,117000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,7,1613,6057355
2000,1.0354769950664698e-06,0.004424778761061947,1.0354769950664698e-06,4.952656728885792e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000907415.1 Phaeocystis globosa virus strain=16T, ViralProj206023",ab7ec78c7a1e88fb51b805b7178342fe,0.004424778761061947,2000,21,115000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8395779383869739,0.7403494781843265,0.8395779383869739,True,3,1616,6057355
2000,1.0354769950664698e-06,0.015384615384615385,1.0354769950664698e-06,3.301771152590528e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.015384615384615385,2000,22,113000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8740150761571938,0.7575680470694365,0.8740150761571938,True,2,1618,6057355
2000,1.0354769950664698e-06,0.08695652174795171,1.0354769950664698e-06,3.631948267849581e-06,11.0,11.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902989655.1 freshwater metagenome, UFOv-RE-9nov16-C8697",3aa14597ccc0c5cefea14dddf221fdae,0.08695652174795171,2000,23,111000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,22,1640,6057355
2000,1.0354769950664698e-06,0.005917159763313609,1.0354769950664698e-06,8.254427881476321e-07,2.5,2.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000922335.1 Aureococcus anophagefferens virus, ViralProj258005",d370d7caa7050f67a6f2a0e11a0d5448,0.005917159763313609,2000,24,109000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.847486301137949,0.744303659559814,0.847486301137949,True,5,1645,6057355
2000,1.0354769950664698e-06,0.007326007326007326,1.0354769950664698e-06,4.952656728885792e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902731475.1 uncultured phage, SR-VP_PHAGE_30_18",cf0675959677d0d2982b342b02f7d5c4,0.007326007326007326,2000,25,107000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8533452063339741,0.7472331121578266,0.8533452063339741,True,3,1648,6057355
2000,1.0354769950664698e-06,0.005847953216374269,1.0354769950664698e-06,4.952656728885792e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093615.1 Paramecium bursaria Chlorella virus NW665.2, ASM309361v1",be48b3190a05026e37c1d9462686b8b4,0.005847953216374269,2000,26,105000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8471647317718913,0.7441428748767853,0.8471647317718913,True,3,1651,6057355
2000,1.0354769950664698e-06,0.0015313935681470138,1.0354769950664698e-06,2.212186672235654e-05,67.0,67.0,63.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966255.1 Hokovirus HKV1, ASM296625v1",8586a60f9b2abceac01ff879afdb6665,0.0015313935681470138,2000,27,103000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8113277845627581,0.7262244012722187,0.8113277845627581,True,134,1785,6057355
2000,1.0354769950664698e-06,0.045454545454545456,1.0354769950664698e-06,4.952656728885792e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_014824145.1 Escherichia phage vB_EcoP_Kapi1, ASM1482414v1",21079e0696097173f2f24cf2392d12c8,0.045454545454545456,2000,28,101000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,3,1788,6057355
2000,1.0354769950664698e-06,0.07692307692346485,1.0354769950664698e-06,3.301771152590528e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_014083815.1 uncultured virus, ASM1408381v1",66af3733dc83226a1c22ea6ce0666fcb,0.07692307692346485,2000,29,99000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,2,1790,6057355
2000,1.0354769950664698e-06,0.0011086474501108647,1.0354769950664698e-06,3.3017711525905283e-06,10.0,10.0,9.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003814265.1 Terrestrivirus sp., ASM381426v1",0d2282c691a6d05d9c9a1b49c6445e66,0.0011086474501108647,2000,30,97000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6411210179816792,0.8029171915544211,0.7220191047680502,0.8029171915544211,True,20,1810,6057355
1000,5.177384975332349e-07,0.03571428571431006,5.177384975332349e-07,8.254427881476321e-07,5.0,5.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902991365.1 freshwater metagenome, UFOv-RH-15aug16-C2196",612b483a5b674c6491d1760d2a8f7328,0.03571428571431006,1000,31,96000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,5,1815,6057355
1000,5.177384975332349e-07,0.008264462809917356,5.177384975332349e-07,3.466859710220055e-06,21.0,21.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021461835.1 Bovine alphaherpesvirus 2 strain=C1Z FZR, ASM2146183v1",8ebff13636684f5841f9d1c650599d2e,0.008264462809917356,1000,32,95000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8566696383930442,0.7418072661405155,0.8566696383930442,True,21,1836,6057355
1000,5.177384975332349e-07,0.02040816326530612,5.177384975332349e-07,4.952656728885792e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009688165.1 Mycobacterium phage Donkeykong, ASM968816v1",27fd1e5e25a466d47668630d99709b5d,0.02040816326530612,1000,33,94000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,3,1839,6057355
1000,5.177384975332349e-07,0.01694915254237288,5.177384975332349e-07,3.301771152590528e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_019095315.1 Microbacterium phage StrawberryJamm, ASM1909531v1",ee47144caf20395022c4378aea78df8f,0.01694915254237288,1000,34,93000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,2,1841,6057355
1000,5.177384975332349e-07,0.008403361344537815,5.177384975332349e-07,2.6414169220724226e-06,16.0,16.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000838125.1 Culex nigripalpus nucleopolyhedrovirus, ViralProj14128",b11131f6da590c0bbc26c61db3d52ba4,0.008403361344537815,1000,35,92000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8571303479677823,0.7420376209278846,0.8571303479677823,True,16,1857,6057355
1000,5.177384975332349e-07,0.005128205128205128,5.177384975332349e-07,1.6508855762952642e-06,10.0,10.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001745695.1 Skunkpox virus strain=WA, ViralProj344115",072b6b8f4f742a58192e768c351c2646,0.005128205128205128,1000,36,91000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8435831875770912,0.735264040732539,0.8435831875770912,True,10,1867,6057355
1000,5.177384975332349e-07,0.05882353182639663,5.177384975332349e-07,4.952656728885792e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902988315.1 freshwater metagenome, UFOv-RE-26jul17-C5066",5d29c4fc573b2d8900db7412e1953853,0.05882353182639663,1000,37,90000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,3,1870,6057355
1000,5.177384975332349e-07,0.02,5.177384975332349e-07,1.650885576295264e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004790835.1 Staphylococcus phage phiSP119-1, ASM479083v1",9fdc8067d4d0aad3b6c0095879fa5eff,0.02,1000,38,89000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,1,1871,6057355
1000,5.177384975332349e-07,0.03333333333333641,5.177384975332349e-07,1.650885576295264e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902984885.1 freshwater metagenome, UFOv-RE-15aug16-C1366",47df3ee74d3a4437d9cea8df12e091f5,0.03333333333333641,1000,39,88000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,1,1872,6057355
1000,5.177384975332349e-07,0.07692324966770896,5.177384975332349e-07,1.3207084610362113e-06,8.0,8.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903233025.1 freshwater metagenome, UFOv-RE-27jun17-C2399",844b0779a8e39c1208ad8bb75a0c3321,0.07692324966770896,1000,40,87000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,8,1880,6057355
1000,5.177384975332349e-07,0.02631578947368421,5.177384975332349e-07,3.466859710220055e-06,21.0,21.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232715.1 freshwater metagenome, UFOv-RE-16jun15-C417",3ee1361684a55d31af48d4b6e56bd7e2,0.02631578947368421,1000,41,86000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,21,1901,6057355
1000,5.177384975332349e-07,0.005681818181818182,5.177384975332349e-07,1.650885576295264e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_006452115.1 Heliothis virescens ascovirus 3i, ASM645211v1",eaa9866469ac94a21a417577c7ccc8f4,0.005681818181818182,1000,42,85000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8463774958660308,0.7366611948770089,0.8463774958660308,True,1,1902,6057355
1000,5.177384975332349e-07,0.003278688524590164,5.177384975332349e-07,1.3207084610362113e-06,8.0,8.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093455.1 Paramecium bursaria Chlorella virus OR0704.2.2, ASM309345v1",3fdf8829fdbdd25c9be9a03673bdee8c,0.003278688524590164,1000,43,84000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8314981657188272,0.729221529803407,0.8314981657188272,True,8,1910,6057355
1000,5.177384975332349e-07,0.0064516129032258064,5.177384975332349e-07,1.6508855762952643e-05,100.0,100.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902991765.1 freshwater metagenome, UFOv-RH-18aug17-C118",6c063ddf93f0f180dc1d28219260cb57,0.0064516129032258064,1000,44,83000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8498536397920565,0.7383992668400217,0.8498536397920565,True,100,2010,6057355
1000,5.177384975332349e-07,0.02564102564102564,5.177384975332349e-07,3.301771152590528e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002609905.1 Freshwater phage uvFW-CGR-AMD-COM-C449, ASM260990v1",4b48394ab82c8417424d0da777593aea,0.02564102564102564,1000,45,82000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,2,2012,6057355
1000,5.177384975332349e-07,0.022222222222222223,5.177384975332349e-07,3.301771152590528e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003958845.1 Escherichia phage 500465-1, ASM395884v1",cc93fea524332b308deabfa4931f75af,0.022222222222222223,1000,46,81000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,2,2014,6057355
1000,5.177384975332349e-07,0.005555555555555556,5.177384975332349e-07,1.650885576295264e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_900095325.1 Klebsiella phage PMBT1, PMBT1",20b5eaf4d1e64e545f36239b9f26d978,0.005555555555555556,1000,47,80000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8457641530645418,0.7363545234762643,0.8457641530645418,True,1,2015,6057355
1000,5.177384975332349e-07,0.003436426116838488,5.177384975332349e-07,6.603542305181056e-07,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725365.1 uncultured phage, BML_PHAGE_47_7",2ed5fa4ebd6ee372741b36d26e688ce7,0.003436426116838488,1000,48,79000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8327594716982981,0.7298521827931426,0.8327594716982981,True,4,2019,6057355
1000,5.177384975332349e-07,0.07692324966770896,5.177384975332349e-07,2.9550851815685228e-05,179.0,179.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002219585.1 Ailuropoda melanoleuca papillomavirus 1 strain=gpam001, ViralProj394300",d509accfe8e5623337e7ca86ba9329e6,0.07692324966770896,1000,49,78000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,179,2198,6057355
1000,5.177384975332349e-07,0.017543859649122806,5.177384975332349e-07,1.3207084610362113e-06,8.0,8.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902987975.1 freshwater metagenome, UFOv-RE-23may17-C867",d8250a6733251bc57433262b44425e53,0.017543859649122806,1000,50,77000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,8,2206,6057355
1000,5.177384975332349e-07,0.0035460992907801418,5.177384975332349e-07,3.301771152590528e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002758035.1 Erwinia phage Machina, ASM275803v1",2d534a2a957257d6f78dd3432a450d21,0.0035460992907801418,1000,51,76000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8336038393159503,0.7302743666019686,0.8336038393159503,True,2,2208,6057355
1000,5.177384975332349e-07,0.003401360544217687,5.177384975332349e-07,1.650885576295264e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902729995.1 uncultured phage, ERM_PHAGE_38_12",d0d7e24876fbb189e47df5699fa83e5f,0.003401360544217687,1000,52,75000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8324839947670656,0.7297144443275263,0.8324839947670656,True,1,2209,6057355
1000,5.177384975332349e-07,0.008,5.177384975332349e-07,3.3017711525905283e-06,20.0,20.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902992385.1 freshwater metagenome, UFOv-RH-18aug17-C338",69f800a68fc0d5af7544b3e7d63a6493,0.008,1000,53,74000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,0.6269448938879869,0.8557713474034143,0.7413581206457006,0.8557713474034143,True,20,2229,6057355
1000,5.177384975332349e-07,0.011494252873563218,5.177384975332349e-07,8.7496935543649e-06,53.0,53.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.011494252873563218,1000,54,73000,output_dir/fastp/MC1_2.fq.gz,MC1,32c640a7,1931477000,31,DNA,1000,1931477,True,,,,,True,53,2282,6057355
