intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1000,6.594905303754743e-07,0.008264462809917356,6.594905303754743e-07,2.531633209024115e-06,14.0,14.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021461835.1 Bovine alphaherpesvirus 2 strain=C1Z FZR, ASM2146183v1",8ebff13636684f5841f9d1c650599d2e,0.008264462809917356,1000,10,51000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8566696383930442,0.7442639229300951,0.8566696383930442,True,14,925,5530027
1000,6.594905303754743e-07,0.012345679012345678,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013317075.1 Escherichia phage CMS-2020a, ASM1331707v1",cd4ffe574b46bc7e0a74041db0fcfdf9,0.012345679012345678,1000,11,50000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,926,5530027
1000,6.594905303754743e-07,0.01694915254237288,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_019095315.1 Microbacterium phage StrawberryJamm, ASM1909531v1",ee47144caf20395022c4378aea78df8f,0.01694915254237288,1000,12,49000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,2,928,5530027
1000,6.594905303754743e-07,0.005128205128205128,6.594905303754743e-07,1.2658166045120576e-06,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001745695.1 Skunkpox virus strain=WA, ViralProj344115",072b6b8f4f742a58192e768c351c2646,0.005128205128205128,1000,13,48000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8435831875770912,0.7377206975221187,0.8435831875770912,True,7,935,5530027
1000,6.594905303754743e-07,0.004310344827586207,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003800645.1 Terrestrivirus sp., ASM380064v1",1d5f24d7c6cd69054834c6639a229613,0.004310344827586207,1000,14,47000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8388685951853967,0.7353634013262713,0.8388685951853967,True,1,936,5530027
1000,6.594905303754743e-07,0.010869565217391304,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_015161205.1 crAssphage cr7_1, ASM1516120v1",13724afb55237b255285777d4bb52e47,0.010869565217391304,1000,15,46000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,937,5530027
1000,6.594905303754743e-07,0.02631578947368421,6.594905303754743e-07,1.4466475480137801e-06,8.0,8.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232715.1 freshwater metagenome, UFOv-RE-16jun15-C417",3ee1361684a55d31af48d4b6e56bd7e2,0.02631578947368421,1000,16,45000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,8,945,5530027
1000,6.594905303754743e-07,0.07692324966770896,6.594905303754743e-07,9.945701892594737e-06,55.0,55.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002219585.1 Ailuropoda melanoleuca papillomavirus 1 strain=gpam001, ViralProj394300",d509accfe8e5623337e7ca86ba9329e6,0.07692324966770896,1000,17,44000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,55,1000,5530027
1000,6.594905303754743e-07,0.03030303030303044,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002958085.1 Faecalibacterium phage FP_Lugh, ASM295808v1",b690a8cd9d5b6105e71084fecbb463c6,0.03030303030303044,1000,18,43000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1001,5530027
1000,6.594905303754743e-07,0.017543859649122806,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902987975.1 freshwater metagenome, UFOv-RE-23may17-C867",d8250a6733251bc57433262b44425e53,0.017543859649122806,1000,19,42000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1002,5530027
1000,6.594905303754743e-07,0.02127659574468085,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088905.1 uncultured human fecal virus, ASM1308890v1",176e6bfae498e59eee4b84ef09669ea1,0.02127659574468085,1000,20,41000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,2,1004,5530027
1000,6.594905303754743e-07,0.02564102564102564,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000913735.1 Shigella phage SfIV, ViralProj227000",ee66da321f18457a2768e5dea6102527,0.02564102564102564,1000,21,40000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1005,5530027
1000,6.594905303754743e-07,0.011494252873563218,6.594905303754743e-07,5.424928305051675e-06,30.0,30.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.011494252873563218,1000,22,39000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,30,1035,5530027
1000,6.594905303754743e-07,0.0037313432835820895,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020476785.1 Erwinia phage pEa_SNUABM_54, ASM2047678v1",e1d4410c2e8bf98f81560abba4d2a2eb,0.0037313432835820895,1000,23,38000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8349742284609954,0.7334162179640707,0.8349742284609954,True,1,1036,5530027
1000,6.594905303754743e-07,3.400666530640005e-05,6.594905303754743e-07,1.084985661010335e-06,6.0,6.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003145.1 uncultured marine virus, ASM200314v1",b7389bd607efa11f6cb82d2130f7f272,3.400666530640005e-05,1000,24,37000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.7175578249065153,0.6747080161868306,0.7175578249065153,True,6,1042,5530027
1000,6.594905303754743e-07,0.02,6.594905303754743e-07,7.233237740068901e-07,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020485915.1 Salmonella phage seszw, ASM2048591v1",86b6271cd72c4c0c89c4d937c39c71b3,0.02,1000,25,36000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,4,1046,5530027
1000,6.594905303754743e-07,0.1670795741134749,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004788155.1 Zika virus, ASM478815v1",887a63dd13867765b5a441e24eab53bc,0.1670795741134749,1000,26,35000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,2,1048,5530027
1000,6.594905303754743e-07,0.006993006993006993,6.594905303754743e-07,1.084985661010335e-06,6.0,6.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093875.1 Synechococcus phage S-B64, ASM309387v1",92d87149185ba136c298e50f9c1c851e,0.006993006993006993,1000,27,34000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8520655979083449,0.7419619026877455,0.8520655979083449,True,6,1054,5530027
4000,2.637962121501897e-06,0.0043859649122807015,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857745.1 uncultured human fecal virus, ASM185774v1",0fd2345f9f01f8c0fa5b9a2cf69b12c6,0.017543859649122806,1000,28,33000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.6607557043830435,0.8777258229670839,0.7692407636750638,0.8777258229670839,True,1,1055,5530027
1000,6.594905303754743e-07,0.02631578947368421,6.594905303754743e-07,7.233237740068901e-07,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902996465.1 freshwater metagenome, UFOv-RH-9nov16-C2004",9daf440606da6a9d0336f345d605623d,0.02631578947368421,1000,29,32000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,4,1059,5530027
2000,1.3189810607509486e-06,0.00015603058199407084,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003125.1 uncultured marine virus, ASM200312v1",506eed10e7cf0e380b4c360e7b83ad19,0.0003120611639881417,1000,30,31000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.6461454286344224,0.770745430901824,0.7084454297681232,0.770745430901824,True,1,1060,5530027
1000,6.594905303754743e-07,0.02631578947368421,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001505875.1 Pseudomonas phage PaMx42, ViralProj307949",d2079d5c7829190bf9440e9006ba9791,0.02631578947368421,1000,31,30000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1061,5530027
1000,6.594905303754743e-07,0.0024630541871921183,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_011604445.1 Dishui Lake large algae virus 1, ASM1160444v1",9eaa01d58246460bad90e0f52e6fc06f,0.0024630541871921183,1000,32,29000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8238611028949803,0.7278596551810632,0.8238611028949803,True,2,1063,5530027
1000,6.594905303754743e-07,0.0294117647058824,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002629805.1 Escherichia phage Ayreon, ASM262980v1",6945e4cd3c57bf65b32911e45d92164c,0.0294117647058824,1000,33,28000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1064,5530027
1000,6.594905303754743e-07,0.0038910505836575876,6.594905303754743e-07,4.2133609835901346e-05,233.0,233.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000886195.1 Anguillid herpesvirus 1 strain=500138, ViralProj42931",259b83c09f0ce247541d0c8a850f9596,0.0038910505836575876,1000,34,27000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.83610384730182,0.733981027384483,0.83610384730182,True,233,1297,5530027
1000,6.594905303754743e-07,0.0029498525073746312,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002827565.1 Paramecium bursaria Chlorella virus CVA-1, ASM282756v1",ea0512f6f1e18d0edf6a3d3b3495734e,0.0029498525073746312,1000,35,26000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8286681651001603,0.7302631862836532,0.8286681651001603,True,1,1298,5530027
1000,6.594905303754743e-07,0.003968253968253968,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000871465.1 Cyprinid herpesvirus 3 strain=KHV-U, ViralProj19059",10993da4c55bdc6e446ae403a8e5a589,0.003968253968253968,1000,36,25000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8366339162270423,0.7342460618470942,0.8366339162270423,True,1,1299,5530027
1000,6.594905303754743e-07,0.0294117647058824,6.594905303754743e-07,1.808309435017225e-06,10.0,10.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012945855.1 Marine virus AFVG_250M711, ASM1294585v1",5ba8e46ee0ede37dddd3b2938d492519,0.0294117647058824,1000,37,24000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,10,1309,5530027
1000,6.594905303754743e-07,0.03125000000000039,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_005891465.1 Bacteriophage sp., ASM589146v1",6fe6a4de65c88e035ea8c33f78e18e82,0.03125000000000039,1000,38,23000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1310,5530027
1000,6.594905303754743e-07,0.027777777777777783,6.594905303754743e-07,7.233237740068901e-07,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902983545.1 freshwater metagenome, UFOv-Jr-28aug17-C1109",540bf69c82f70507e62e61b89c9c4cf3,0.027777777777777783,1000,39,22000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,4,1314,5530027
1000,6.594905303754743e-07,0.004901960784313725,6.594905303754743e-07,1.8987249067680864e-05,105.0,105.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725675.1 uncultured phage, SP_PHAGE_CIR_52_25",a3625704810e435d71dc87568f2a8d7c,0.004901960784313725,1000,40,21000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.842356247129977,0.7371072272985615,0.842356247129977,True,105,1419,5530027
1000,6.594905303754743e-07,0.006329113924050633,6.594905303754743e-07,3.7974498135361727e-06,21.0,21.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002149605.1 Bacillus phage Moonbeam, ViralProj266637.6",6c30db839dbab70567fd56e7061ba3ea,0.006329113924050633,1000,41,20000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8493282660251489,0.7405932367461474,0.8493282660251489,True,21,1440,5530027
1000,6.594905303754743e-07,0.02127659574468085,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012936895.1 Marine virus AFVG_250M101, ASM1293689v1",36eb7e631dcb4d624bcab826a06d6646,0.02127659574468085,1000,42,19000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1441,5530027
1000,6.594905303754743e-07,0.0007656967840735069,6.594905303754743e-07,5.424928305051675e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966255.1 Hokovirus HKV1, ASM296625v1",8586a60f9b2abceac01ff879afdb6665,0.0007656967840735069,1000,43,18000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.7933881397343449,0.7126231736007455,0.7933881397343449,True,3,1444,5530027
1000,6.594905303754743e-07,0.07692324966770896,6.594905303754743e-07,7.414068683570623e-06,41.0,41.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_018591305.1 Hymenopteran chu-related virus OKIAV123, ASM1859130v1",8df87f4358d869e14720f813fdf51ccb,0.07692324966770896,1000,44,17000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,41,1485,5530027
1000,6.594905303754743e-07,0.03571428571431006,6.594905303754743e-07,7.233237740068901e-07,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000874785.1 Iodobacter phage PhiPLPE, ViralProj30965",794b1a9e310f63395192ca58b751c44d,0.03571428571431006,1000,45,16000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,4,1489,5530027
1000,6.594905303754743e-07,0.02,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902987575.1 freshwater metagenome, UFOv-RE-23may17-C3016",f408d95bec8031c0d25eadde86d225a3,0.02,1000,46,15000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,2,1491,5530027
1000,6.594905303754743e-07,0.0036496350364963502,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_017654345.1 Synechococcus phage S-SRM01, ASM1765434v1",92a2679a3a075d12098b61937861eb07,0.0036496350364963502,1000,47,14000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8343780778484764,0.7331181426578113,0.8343780778484764,True,1,1492,5530027
1000,6.594905303754743e-07,0.022727272727272728,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000847205.1 Enterobacteria phage phiP27, ViralProj14599",e1e87bd81c289afc4d948865acdd8877,0.022727272727272728,1000,48,13000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1493,5530027
1000,6.594905303754743e-07,0.009174311926605505,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_018726295.1 Acinetobacter phage TaPaz, ASM1872629v1",e84370afed561b3d739a9da76e8f5565,0.009174311926605505,1000,49,12000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8595607271151974,0.7457094672911717,0.8595607271151974,True,2,1495,5530027
1000,6.594905303754743e-07,0.005747126436781609,6.594905303754743e-07,2.531633209024115e-05,140.0,140.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232575.1 freshwater metagenome, UFOv-Jr-28jun17-C84",5dc7f0120033f8a2ec09f5d0ad5df4ae,0.005747126436781609,1000,50,11000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8466895853573394,0.7392738964122427,0.8466895853573394,True,140,1635,5530027
1000,6.594905303754743e-07,0.024390243902439025,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_005890965.1 Bacteriophage sp., ASM589096v1",04b9691634c58aa2db2b19e55fd9d06b,0.024390243902439025,1000,51,10000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,1,1636,5530027
1000,6.594905303754743e-07,0.07142863040894061,6.594905303754743e-07,9.041547175086125e-06,50.0,50.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000954755.2 Mulberry vein banding virus, ViralMultiSegProj277203",1193d7747b395ddbb495aa6e357edbe2,0.07142863040894061,1000,52,9000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,50,1686,5530027
1000,6.594905303754743e-07,0.02,6.594905303754743e-07,1.4466475480137801e-06,8.0,8.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020523135.1 Escherichia phage ULINTec4, ASM2052313v1",3214e68ef97c62950363aaa7f19dbc0b,0.02,1000,53,8000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,8,1694,5530027
1000,6.594905303754743e-07,0.0015360983102918587,6.594905303754743e-07,1.8083094350172251e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003057795.1 Tetraselmis virus 1, ASM305779v1",935d86450744faba8b3906467e9c2c99,0.0015360983102918587,1000,54,7000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,0.631858207467146,0.8114080703892994,0.7216331389282227,0.8114080703892994,True,1,1695,5530027
1000,6.594905303754743e-07,0.04166666666822086,6.594905303754743e-07,3.6166188700344503e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903231845.1 freshwater metagenome, UFOv-Jr-28jun17-C1460",08ce941ce86b0472f50838ca5a15fcf4,0.04166666666822086,1000,55,6000,output_dir/fastp/MC2_2.fq.gz,MC2,eafce1c1,1516322000,31,DNA,1000,1516322,True,,,,,True,2,1697,5530027
