intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1000,1.1730425439069824e-06,0.01818181818181818,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012940485.1 Marine virus AFVG_250M23, ASM1294048v1",277756109ebc6df6d6c4281cca4ee38d,0.01818181818181818,1000,10,29000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,465,2873063
1000,1.1730425439069824e-06,0.006756756756756757,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_016882625.1 Staphylococcus phage PhiSepi-HH3, ASM1688262v1",7d02b57b65ebfdf70f0bdccded655046,0.006756756756756757,1000,11,28000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.8511214927348457,0.7474137341667038,0.8511214927348457,True,1,466,2873063
1000,1.1730425439069824e-06,0.017857142857142856,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002958115.1 Faecalibacterium phage FP_Toutatis, ASM295811v1",a7d71030665caf64e29857fca1aac020,0.017857142857142856,1000,12,27000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,467,2873063
1000,1.1730425439069824e-06,0.010869565217391304,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_015161205.1 crAssphage cr7_1, ASM1516120v1",13724afb55237b255285777d4bb52e47,0.010869565217391304,1000,13,26000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,468,2873063
1000,1.1730425439069824e-06,0.02631578947368421,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232715.1 freshwater metagenome, UFOv-RE-16jun15-C417",3ee1361684a55d31af48d4b6e56bd7e2,0.02631578947368421,1000,14,25000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,469,2873063
1000,1.1730425439069824e-06,0.004672897196261682,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000838105.1 Invertebrate iridescent virus 6, ViralProj14124",bb8caa14ab8acf577367782c53d3b842,0.004672897196261682,1000,15,24000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.8410568691018804,0.7423814223502212,0.8410568691018804,True,1,470,2873063
1000,1.1730425439069824e-06,0.07692324966770896,1.1730425439069824e-06,2.3668120051666112e-05,68.0,68.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002219585.1 Ailuropoda melanoleuca papillomavirus 1 strain=gpam001, ViralProj394300",d509accfe8e5623337e7ca86ba9329e6,0.07692324966770896,1000,16,23000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,68,538,2873063
1000,1.1730425439069824e-06,0.011494252873563218,1.1730425439069824e-06,2.4364241229656295e-06,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.011494252873563218,1000,17,22000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,7,545,2873063
1000,1.1730425439069824e-06,0.015151515151515152,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002610805.1 Streptococcus phage phiJH1301-2, ASM261080v1",d6ff31a824f32bf41ea11c2586d1465e,0.015151515151515152,1000,18,21000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,546,2873063
1000,1.1730425439069824e-06,0.04166666666822086,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013089635.1 uncultured human fecal virus, ASM1308963v1",cc1dc3dac1ec9fdebc2f98f1d2ef656d,0.04166666666822086,1000,19,20000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,547,2873063
1000,1.1730425439069824e-06,0.1670795741134749,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004788155.1 Zika virus, ASM478815v1",887a63dd13867765b5a441e24eab53bc,0.1670795741134749,1000,20,19000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,548,2873063
1000,1.1730425439069824e-06,0.006993006993006993,1.1730425439069824e-06,6.961211779901799e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093875.1 Synechococcus phage S-B64, ASM309387v1",92d87149185ba136c298e50f9c1c851e,0.006993006993006993,1000,21,18000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.8520655979083449,0.7478857867534534,0.8520655979083449,True,2,550,2873063
3000,3.5191276317209473e-06,0.0043859649122807015,1.1730425439069824e-06,6.961211779901799e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857745.1 uncultured human fecal virus, ASM185774v1",0fd2345f9f01f8c0fa5b9a2cf69b12c6,0.013157894736842105,1000,22,17000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6669273825875099,0.8696181467256326,0.7682727646565712,0.8696181467256326,True,2,552,2873063
2000,2.346085087813965e-06,0.00015603058199407084,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003125.1 uncultured marine virus, ASM200312v1",506eed10e7cf0e380b4c360e7b83ad19,0.0003120611639881417,1000,23,16000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6582610918119605,0.770745430901824,0.7145032613568922,0.770745430901824,True,1,553,2873063
1000,1.1730425439069824e-06,0.0038910505836575876,1.1730425439069824e-06,3.44579983105139e-05,99.0,99.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000886195.1 Anguillid herpesvirus 1 strain=500138, ViralProj42931",259b83c09f0ce247541d0c8a850f9596,0.0038910505836575876,1000,24,15000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.83610384730182,0.739904911450191,0.83610384730182,True,99,652,2873063
1000,1.1730425439069824e-06,0.007692307692307693,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.007692307692307693,1000,25,14000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.85468932355846,0.7491976495785109,0.85468932355846,True,1,653,2873063
1000,1.1730425439069824e-06,0.02040816326530612,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088825.1 uncultured human fecal virus, ASM1308882v1",efe2e01011b51e2a8edcd34903b6a9e1,0.02040816326530612,1000,26,13000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,654,2873063
1000,1.1730425439069824e-06,0.0294117647058824,1.1730425439069824e-06,2.0883635339705396e-06,6.0,6.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012945855.1 Marine virus AFVG_250M711, ASM1294585v1",5ba8e46ee0ede37dddd3b2938d492519,0.0294117647058824,1000,27,12000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,6,660,2873063
1000,1.1730425439069824e-06,0.004901960784313725,1.1730425439069824e-06,2.3320059462671024e-05,67.0,67.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725675.1 uncultured phage, SP_PHAGE_CIR_52_25",a3625704810e435d71dc87568f2a8d7c,0.004901960784313725,1000,28,11000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.842356247129977,0.7430311113642695,0.842356247129977,True,67,727,2873063
1000,1.1730425439069824e-06,0.006329113924050633,1.1730425439069824e-06,2.4364241229656295e-06,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002149605.1 Bacillus phage Moonbeam, ViralProj266637.6",6c30db839dbab70567fd56e7061ba3ea,0.006329113924050633,1000,29,10000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.8493282660251489,0.7465171208118554,0.8493282660251489,True,7,734,2873063
1000,1.1730425439069824e-06,0.0007656967840735069,1.1730425439069824e-06,1.3922423559803597e-06,4.0,4.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966255.1 Hokovirus HKV1, ASM296625v1",8586a60f9b2abceac01ff879afdb6665,0.0007656967840735069,1000,30,9000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.7933881397343449,0.7185470576664534,0.7933881397343449,True,4,738,2873063
1000,1.1730425439069824e-06,0.07692324966770896,1.1730425439069824e-06,4.872848245931259e-06,14.0,14.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_018591305.1 Hymenopteran chu-related virus OKIAV123, ASM1859130v1",8df87f4358d869e14720f813fdf51ccb,0.07692324966770896,1000,31,8000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,14,752,2873063
1000,1.1730425439069824e-06,0.03571428571431006,1.1730425439069824e-06,6.961211779901799e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000874785.1 Iodobacter phage PhiPLPE, ViralProj30965",794b1a9e310f63395192ca58b751c44d,0.03571428571431006,1000,32,7000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,2,754,2873063
1000,1.1730425439069824e-06,0.005747126436781609,1.1730425439069824e-06,3.376187713252372e-05,97.0,97.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232575.1 freshwater metagenome, UFOv-Jr-28jun17-C84",5dc7f0120033f8a2ec09f5d0ad5df4ae,0.005747126436781609,1000,33,6000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,0.6437059755985619,0.8466895853573394,0.7451977804779506,0.8466895853573394,True,97,851,2873063
1000,1.1730425439069824e-06,0.07142863040894061,1.1730425439069824e-06,5.568969423921439e-06,16.0,16.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000954755.2 Mulberry vein banding virus, ViralMultiSegProj277203",1193d7747b395ddbb495aa6e357edbe2,0.07142863040894061,1000,34,5000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,16,867,2873063
1000,1.1730425439069824e-06,0.02040816326530612,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002607975.1 Aeromonas phage phiARM81mr, ASM260797v1",67901bbdf234461e05f0aa2dc11d1745,0.02040816326530612,1000,35,4000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,868,2873063
1000,1.1730425439069824e-06,0.022222222222222223,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_017348805.1 Pseudomonas phage vB_PstS-pAN, ASM1734880v1",5cf017bd179c044cb9ab8fc2344d6d70,0.022222222222222223,1000,36,3000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,869,2873063
1000,1.1730425439069824e-06,0.02,1.1730425439069824e-06,3.4806058899508994e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_005890865.1 Bacteroides phage p00, ASM589086v1",323a5dad0cbfd7ea0b7a18bb43cc5369,0.02,1000,37,2000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,1,870,2873063
1000,1.1730425439069824e-06,0.02,1.1730425439069824e-06,2.4364241229656295e-06,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020523135.1 Escherichia phage ULINTec4, ASM2052313v1",3214e68ef97c62950363aaa7f19dbc0b,0.02,1000,38,1000,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,7,877,2873063
2000,2.346085087813965e-06,0.022222222222222223,1.1730425439069824e-06,1.0441817669852698e-06,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002758635.1 Escherichia phage DE3, ASM275863v1",0b2da1ace25ce26f45a290a4bf80cbf6,0.044444444444444446,1000,39,0,output_dir/fastp/MC3_2.fq.gz,MC3,148f0447,852484000,31,DNA,1000,852484,True,,,,,True,3,880,2873063
